unique_id	corpus	match_position	year	author	plaintext	status	kommer_position	att_position	verb_position	verb_lemma	distance_to_att_words	distance_to_att_symbols	distance_to_verb_words	distance_to_verb_symbols	voice	inf_length	att_before	distance_att_before_words	distance_att_before_symbols	att_between	att_after	distance_att_after_words	distance_att_after_symbols	subject_id	subject_form	subject_lemma	subject_type	subject_pos	subject_relpos	genre	month	day	time	text_id	thread_id	poslist	section	shortsection	userid
994	DN1987	263938	1987		Men det kommer aldrig att bli riktigt fullbokat på Finnhamn .	att	3	5	6	bli	2	7	3	10	active	1	0			1	0			2	det	den	dummy	PN	before	news	05	21				KN PN VB AB IE VB AB PC PP PM MAD			
996	DN1987	268686	1987		Tyvärr saknas det ännu en hel del nödvändig utrustning , men det kommer att ordna sig längre fram .	att	13	14	15	ordna	1	1	2	4	active	1	0			1	0			12	det	den	dummy	PN	before	news	05	21				AB VB PN AB DT JJ NN JJ NN MID KN PN VB IE VB PN AB AB MAD			
997	DN1987	269168	1987		Brasiliens president José Sarney tillkännagav att han kommer att avkorta sin mandatperiod från sex till fem år och således avgå redan 1990 .	att	8	9	10	avkorta	1	1	2	4	active	1	1	2	4	1	0			7	han	han	other	PN	before	news	05	20				PM NN PM PM VB SN PN VB IE VB PS NN PP RG PP RG NN KN AB VB AB RG MAD			
998	DN1987	270922	1987		Nästa ordentliga förhandlingsomgång är ännu inte fastställd men kommer att äga rum i Stockholm .	att	9	10	11	äga	1	1	2	4	active	1	0			1	0			0						news	05	21				JJ JJ NN VB AB AB PC KN VB IE VB NN PP PM MAD			
999	DN1987	275291	1987		Producenten Menahem Golan jämför honom med Rudolph Valentino och berättar att Dolph om några år kommer att vara större än Sylvester Stallone .	att	16	17	18	vara	1	1	2	4	active	1	1	5	15	1	0			12	Dolph	Dolph	other	PM	before	news	05	20				NN PM PM VB PN PP PM PM KN VB SN PM PP DT NN VB IE VB JJ SN PM PM MAD			
1000	DN1987	282260	1987		Den kommer att göra allt för att undkomma , säger Lennart Danielsson .	att	2	3	4	göra	1	1	2	4	active	1	0			1	1	3	8	1	Den	den	other	PN	before	news	05	19				PN VB IE VB PN PP IE VB MID VB PM PM MAD			
1001	DN1987	287807	1987		Plan från Iran eller Irak ' som flyger i formation som tyder på fientlig avsikt ' kommer att beskjutas av de amerikanska örlogsfartygen om de inte anmäler vad de har för avsikt , enligt den nya ordern .	att	17	18	19	beskjuta	1	1	2	4	s-form	1	0			1	0			0						news	05	19				PM PP PM KN PM PAD HP VB PP UO HP VB PP JJ NN PAD VB IE VB PP DT JJ NN SN PN AB VB HP PN VB PP NN MID PP DT JJ NN MAD			
1002	DN1987	289401	1987		Enligt uppgifter på måndagen kommer åtal att väckas mot tre personer , varav två är anställda i Nobel Kemi .	att	5	7	8	väcka	2	5	3	8	s-form	1	0			1	0			6	åtal	åtal	other	NN	after	news	05	19				PP NN PP NN VB NN IE VB PP RG NN MID HA RG VB PC PP PM PM MAD			
1003	DN1987	294231	1987		-- Jag kommer att föreslå gruppen att vi går på Lidingöpartiets linje , säger Helena Bargholtz .	att	3	4	5	föreslå	1	1	2	4	active	1	0			1	1	2	8	2	Jag	jag	other	PN	before	news	05	21				MID PN VB IE VB NN SN PN VB PP NN NN MID VB PM PM MAD			
1004	DN1987	294684	1987		Enligt den svenska uppfattningen kommer mittlinjeförhandlingarna att dra långt ut på tiden .	att	5	7	8	dra	2	25	3	28	active	1	0			1	0			6	mittlinjeförhandlingarna	mittlinjeförhandlingarna	other	NN	after	news	05	21				PP DT JJ NN VB NN IE VB AB AB PP NN MAD			
1006	DN1987	298826	1987		Var de andra tio kommer att finnas är inte klart än .	omission	5	0	7	finnas	1	1	2	4	s-form	1	0			1	0			0						news	05	21				VB DT JJ RG VB IE VB VB AB AB AB MAD			
1007	DN1987	302476	1987		Efter träningslägren i juli och augusti kommer sedan tre spelare att petas ur truppen som åker över till Kanada i slutet av augusti .	att	7	11	12	peta	4	16	5	19	s-form	1	0			1	0			10	spelare	spelare	other	NN	after	news	05	21				PP NN PP NN KN NN VB AB RG NN IE VB PP NN HP VB PL PP PM PP NN PP NN MAD			
1008	DN1987	302899	1987		Allt detta måste vara borta i höst eftersom man kommer att börja vägbygget just i den här delen intill Solnabron .	att	10	11	12	börja	1	1	2	4	active	1	0			1	0			9	man	man	other	PN	before	news	05	21				DT PN VB VB PL PP NN SN PN VB IE VB NN AB PP DT AB NN PP PM MAD			
1010	DN1987	314533	1987		Men det Portugal , som kommer att ta emot honom är ett annat .	att	6	7	8	ta	1	1	2	4	active	1	0			1	0			5	som	som	other	HP	before	news	05	20				KN PN PM MID HP VB IE VB PL PN VB DT JJ MAD			
1011	DN1987	320147	1987		-- Vi kommer att få slåss lite inbördes om vilka som ska finnas kvar .	omission	3	0	5	få	1	1	2	4	active	2	0			1	0			2	Vi	vi	other	PN	before	news	05	20				MID PN VB IE VB VB AB AB PP HP HP VB VB PL MAD			
1013	DN1987	323927	1987		Till den kommer utgifterna för församlingarna att registrera de 95 procent av svenska folket som i dag är medlemmar i svenska kyrkan samt engångskostnaderna för arkiv och lokaler .	att	3	7	8	registrera	4	28	5	31	active	1	0			1	0			4	utgifterna	utgift	other	NN	after	news	05	20				PP PN VB NN PP NN IE VB DT RG NN PP JJ NN HP PP NN VB NN PP JJ NN KN NN PP NN KN NN MAD			
1015	DN1987	330763	1987		-- Nu kommer det att ta längre tid för oss att lösa uppgiften , säger han .	att	3	5	6	ta	2	4	3	7	active	2	0			1	1	5	16	4	det	den	other	PN	after	news	05	19				MID AB VB PN IE VB JJ NN PP PN IE VB NN MID VB PN MAD			
1017	DN1987	334065	1987		Vi vet att de stora ungdomskullarna , som vi har nu , kommer att vara unga familjer med små barn om några år .	att	13	14	15	vara	1	1	2	4	active	1	1	8	33	1	0			6	ungdomskullarna	ungdomskull	other	NN	before	news	05	21				PN VB SN DT JJ NN MID HP PN VB AB MID VB IE VB JJ NN PP JJ NN PP DT NN MAD			
1018	DN1987	338374	1987		Alla de sex ubåtarna ska byggas i Adelaide i Australien och till 70 procent kommer de att få australiskt innehåll .	att	15	17	18	få	2	3	3	6	active	1	0			1	0			16	de	de	other	PN	after	news	05	19				DT DT RG NN VB VB PP PM PP PM KN PP RG NN VB PN IE VB JJ NN MAD			
1019	DN1987	350001	1987		Även i framtiden kommer vi att bygga bostäder enligt Täbybornas önskemål , samtidigt som vi ska fortsätta att värna om vår fina miljö .	att	4	6	7	bygga	2	3	3	6	active	1	0			1	1	10	59	5	vi	vi	other	PN	after	news	05	21				AB PP NN VB PN IE VB NN PP NN NN MID AB HA PN VB VB IE VB PP PS JJ NN MAD			
1020	DN1987	350809	1987		Men Bengt kommer att missa landslagets träningsläger för en turnering i Paris .	att	3	4	5	missa	1	1	2	4	active	1	0			1	0			2	Bengt	Bengt	other	PM	before	news	05	21				KN PM VB IE VB NN NN PP DT NN PP PM MAD			
1021	DN1987	354685	1987		Trots att det rent kemiskt otvivelaktigt är så att kvicksilver sprider sig från amalgam till blodet , och trots att kvicksilver bevisligen är ett farligt gift , säger Mats Hansson , som kommer att reservera sig mot hela betänkandet .	att	33	34	35	reservera	1	1	2	4	active	1	3	11	57	1	0			32	som	som	other	HP	before	news	05	18				PP SN PN AB AB AB VB AB SN NN VB PN PP NN PP NN MID KN PP SN NN AB VB DT JJ NN MID VB PM PM MID HP VB IE VB PN PP JJ NN MAD			
1022	DN1987	360981	1987		Vi kommer att kvävas av avgaser .	att	2	3	4	kvävas	1	1	2	4	s-form	1	0			1	0			1	Vi	vi	other	PN	before	news	05	21				PN VB IE VB PP NN MAD			
1023	DN1987	361404	1987		I stället för det som Bengt H Strand tar upp , borde vi nu diskutera vilka bostäder Täbyborna kommer att efterfråga på 90-talet .	att	19	20	21	efterfråga	1	1	2	4	active	1	0			1	0			0						news	05	21				PP NN PP PN HP PM PM PM VB PL MID VB PN AB VB HD NN NN VB IE VB PP NN MAD			
1024	DN1987	371026	1987		Han tror att avgiftsfinansiering kommer att bli vanligare i framtiden .	att	5	6	7	bli	1	1	2	4	active	1	1	2	20	1	0			4	avgiftsfinansiering	avgiftsfinansiering	other	NN	before	news	05	17				PN VB SN NN VB IE VB JJ PP NN MAD			
1025	DN1987	371034	1987		Landstinget kommer till exempel kanske inte att ha råd med att ge alla patienter som behöver hjärttransplantation .	att	2	7	8	ha	5	22	6	25	active	2	0			1	1	3	7	1	Landstinget	landsting	other	NN	before	news	05	17				NN VB PP NN AB AB IE VB NN PP IE VB DT NN HP VB NN MAD			
1026	DN1987	372899	1987		Tävlingen kommer att äga rum Kristi himmelsfärdsdag och har fyra klasser .	att	2	3	4	äga	1	1	2	4	active	1	0			1	0			1	Tävlingen	tävling	other	NN	before	news	05	20				NN VB IE VB NN PM NN KN VB RG NN MAD			
1028	DN1987	383094	1987		Problemet med flyktingmottagningen kommer att diskuteras i ett invandrarrådslag med politiker och invandrarorganisationerna i Georg Anderssons hemkommun Lycksele i slutet av veckan .	att	4	5	6	diskutera	1	1	2	4	s-form	1	0			1	0			1	Problemet	problem	other	NN	before	news	05	19				NN PP NN VB IE VB PP DT NN PP NN KN NN PP PM PM NN PM PP NN PP NN MAD			
1030	DN1987	390089	1987		Efter kvällens möte i Vita huset sades det att USA kommer att kräva fullt skadestånd av Irak för söndagens attack .	att	11	12	13	kräva	1	1	2	4	active	1	1	2	4	1	0			10	USA	USA	other	PM	before	news	05	19				PP NN NN PP JJ NN VB PN SN PM VB IE VB JJ NN PP PM PP NN NN MAD			
1031	DN1987	390739	1987		En del klasslärare kommer att klara sina nya uppgifter .	att	4	5	6	klara	1	1	2	4	active	1	0			1	0			3	klasslärare	klasslärare	other	NN	before	news	05	18				DT NN NN VB IE VB PS JJ NN MAD			
1032	DN1987	396575	1987		' AIK kommer att få svårt '	att	3	4	5	få	1	1	2	4	active	1	0			1	0			2	AIK	AIK	other	PM	before	news	05	20				PAD PM VB IE VB AB PAD			
1034	DN1987	408655	1987		Varje ärende kommer att granskas extra noggrant .	att	3	4	5	granska	1	1	2	4	s-form	1	0			1	0			2	ärende	ärende	other	NN	before	news	05	21				DT NN VB IE VB AB AB MAD			
1035	DN1987	410790	1987		Jätteaffären kommer dock inte att påverka svensk sysselsättning och produktion omedelbart .	att	2	5	6	påverka	3	9	4	12	active	1	0			1	0			1	Jätteaffären	jätteaffär	other	NN	before	news	05	19				NN VB AB AB IE VB JJ NN KN NN AB MAD			
1036	DN1987	410806	1987		-- Eftersom den mesta tillverkningen kommer att ske i Australien kommer det antagligen att dröja ett tag innan effekterna av affären når Sverige fullt ut .	att	6	7	8	ske	1	1	2	4	active	1	0			1	1	6	31	5	tillverkningen	tillverkning	other	NN	before	news	05	19				MID SN DT JJ NN VB IE VB PP PM VB PN AB IE VB DT NN SN NN PP NN VB PM AB PL MAD			
1037	DN1987	410811	1987		-- Eftersom den mesta tillverkningen kommer att ske i Australien kommer det antagligen att dröja ett tag innan effekterna av affären når Sverige fullt ut .	att	11	14	15	dröja	3	14	4	17	active	1	1	4	15	1	0			12	det	den	dummy	PN	after	news	05	19				MID SN DT JJ NN VB IE VB PP PM VB PN AB IE VB DT NN SN NN PP NN VB PM AB PL MAD			
1038	DN1987	410838	1987		Men jag tror att två eller tre miljarder av av ordersumman kommer att hamna i Sverige , säger Roger Sprimont till Dagens Nyheter .	att	12	13	14	hamna	1	1	2	4	active	1	1	8	36	1	0			8	miljarder	miljard	other	NN	before	news	05	19				KN PN VB SN RG KN RG NN PP PP NN VB IE VB PP PM MID VB PM PM PP PM PM MAD			
1039	DN1987	412010	1987		Lördagen den 23 maj 1987 kommer att skrivas in i Österåkers historia .	att	6	7	8	skriva	1	1	2	4	s-form	1	0			1	0			0						news	05	21				NN DT RG NN RG VB IE VB PL PP PM NN MAD			
1040	DN1987	412020	1987		I framtiden kommer de gamle att berätta : ' Det var då traditionen med Kulturens dag började . '	att	3	6	7	berätta	3	8	4	11	active	1	0			1	0			5	gamle	gammal	other	JJ	after	news	05	21				PP NN VB DT JJ IE VB MID PAD PN VB AB NN PP NN NN VB MAD PAD			
1043	DN1987	421594	1987		Det skall vägas mot vad varje aidspatient kommer att kosta samhället .	att	8	9	10	kosta	1	1	2	4	active	1	0			1	0			7	aidspatient	aidspatient	other	NN	before	news	05	18				PN VB VB PP HP DT NN VB IE VB NN MAD			
1044	DN1987	422408	1987		Blodet kommer att separeras .	att	2	3	4	separera	1	1	2	4	s-form	1	0			1	0			1	Blodet	blod	other	NN	before	news	05	18				NN VB IE VB MAD			
1045	DN1987	427040	1987		Platsen väljs med omsorg eftersom hon kommer att vara kvar där under den första tiden efter kalvningen .	att	7	8	9	vara	1	1	2	4	active	1	0			1	0			6	hon	hon	other	PN	before	news	05	18				NN VB PP NN SN PN VB IE VB PL AB PP DT RO NN PP NN MAD			
1046	DN1987	428163	1987		Gatukontoret kommer att redovisa sin undersökning för politikerna i nämnden före sommaren .	att	2	3	4	redovisa	1	1	2	4	active	1	0			1	0			1	Gatukontoret	gatukontor	other	NN	before	news	05	20				NN VB IE VB PS NN PP NN PP NN PP NN MAD			
1047	DN1987	433367	1987		Mansells vädjan har orsakat en opinionsstorm i Australien , och Clyde Holding , som är den minister som bär ansvaret för infödingsfrågorna , sade att regeringen kommer att stoppa alla bidrag till de aborigin-grupper som tar emot pengar från Libyen .	att	27	28	29	stoppa	1	1	2	4	active	1	1	2	11	1	0			26	regeringen	regering	other	NN	before	news	05	20				PM NN VB VB DT NN PP PM MID KN PM PM MID HP VB DT NN HP VB NN PP NN MID VB SN NN VB IE VB DT NN PP DT NN HP VB PL NN PP PM MAD			
1050	DN1987	446318	1987		Forskare från Linköping kommer att åka dit och Youyan kommer tillbaka till Sverige för kortare perioder .	att	4	5	6	åka	1	1	2	4	active	1	0			1	0			1	Forskare	forskare	other	NN	before	news	05	20				NN PP PM VB IE VB AB KN PM VB PL PP PM PP JJ NN MAD			
1052	DN1987	452682	1987		LO är dock införstått med att uppsägningar och omplaceringar kommer att ske under strukturrationaliseringen .	att	10	11	12	ske	1	1	2	4	active	1	1	4	29	1	0			0						news	05	17				PM VB AB AB PP SN NN KN NN VB IE VB PP NN MAD			
1054	DN1987	464117	1987		Färre utvecklingsstörda barn och ungdomar kommer att få plats på sommarkollo i år .	att	6	7	8	få	1	1	2	4	active	1	0			1	0			4	och	och	other	KN	before	news	05	20				JJ PC NN KN NN VB IE VB NN PP NN PP NN MAD			
1055	DN1987	464574	1987		-- Intresset för bussar kommer jag nog alltid ha kvar och det är rolgit att jämföra standarden i olika länder .	omission	5	0	9	ha	4	13	4	13	active	1	0			0	1	6	19	6	jag	jag	other	PN	after	news	05	21				MID NN PP NN VB PN AB AB VB PL KN PN VB VB IE VB NN PP JJ NN MAD			
1056	DN1987	469663	1987		Men hon poängterar att man säkert kommer att sätta ett och annat skratt i vrångstrupen .	att	7	8	9	sätta	1	1	2	4	active	1	1	3	10	1	0			5	man	man	other	PN	before	news	05	21				KN PN VB SN PN AB VB IE VB DT KN JJ NN PP NN MAD			
1057	DN1987	484159	1987		Hernetkoski är ide ' givare till en attraktion som kommer att göra Ranua kommun världsberömd -- en turistubåt i den fiskrika sjön Simojärvi .	att	10	11	12	göra	1	1	2	4	active	1	0			1	0			9	som	som	other	HP	before	news	05	19				PM VB NN PAD NN PP DT NN HP VB IE VB PM NN PC MID DT NN PP DT JJ NN PM MAD			
1058	DN1987	484432	1987		Regeringens blockering av byggen av kontor och kommersiella fastigheter i den överhettade Storstockholmsregionen till förmån för bostadsbyggen kommer att påverka Lidingös centrumplaner .	att	18	19	20	påverka	1	1	2	4	active	1	0			1	0			2	blockering	blockering	other	NN	before	news	05	21				NN NN PP NN PP NN KN JJ NN PP DT PC NN PP NN PP NN VB IE VB PM NN MAD			
1059	DN1987	485821	1987		Men det är inte troligt att hon kommer att söka till École des Mines ( som är en synnerligen elitpräglad ingenjörsutbildning ) .	att	8	9	10	söka	1	1	2	4	active	1	1	2	4	1	0			7	hon	hon	other	PN	before	news	05	20				KN PN VB AB JJ SN PN VB IE VB PP PM PM PM PAD HP VB DT AB JJ NN PAD MAD			
1061	DN1987	492089	1987		Men vad som kommer att hända med hans fortsättning i IFK Göteborg är inte klart .	att	4	5	6	hända	1	1	2	4	active	1	0			1	0			2	vad	vad	other	HP	before	news	05	21				KN HP HP VB IE VB PP PS NN PP PM PM VB AB JJ MAD			
1062	DN1987	493498	1987		-- Politikerna kommer i större utsträckning att syssla med målstyrning , besluten om hur produktionen skall gå till decentraliseras till ' företagsnivån ' , förklarar finansdepartementets budgetchef Michael Sohlman .	att	3	7	8	syssla	4	20	5	23	active	1	0			1	0			2	Politikerna	politiker	other	NN	before	news	05	17				MID NN VB PP JJ NN IE VB PP NN MID PC PP HA NN VB VB PP VB PP PAD NN PAD MID VB NN NN PM PM MAD			
1063	DN1987	502634	1987		De interna köerna kommer dock inte att innebära en minskning av antalet lägenheter inom bostadsförmedlingen .	att	4	7	8	innebära	3	9	4	12	active	1	0			1	0			3	köerna	kö	other	NN	before	news	05	21				DT JJ NN VB AB AB IE VB DT NN PP NN NN PP NN MAD			
1064	DN1987	515168	1987		Det kommer alltid att vara en viktig beståndsdel i den socialdemokratiska utrikespolitiken .	att	2	4	5	vara	2	7	3	10	active	1	0			1	0			1	Det	den	dummy	PN	before	news	05	21				PN VB AB IE VB DT JJ NN PP DT JJ NN MAD			
1065	DN1987	520927	1987		Frågan är hur de kommer att reagera om det blir verklighet .	att	5	6	7	reagera	1	1	2	4	active	1	0			1	0			4	de	de	other	PN	before	news	05	20				NN VB HA PN VB IE VB SN PN VB NN MAD			
1067	DN1987	522887	1987		Att AIK kommer att tillhöra topplagen i elitserien är han helt övertygad om .	att	3	4	5	tillhöra	1	1	2	4	active	1	0			1	0			2	AIK	AIK	other	PM	before	news	05	21				SN PM VB IE VB NN PP NN VB PN AB PC PP MAD			
1068	DN1987	524106	1987		Spelare från Edmonton kommer att dominera Team Canada i höstens prestigeladdade hockeykraftmätning .	att	4	5	6	dominera	1	1	2	4	active	1	0			1	0			1	Spelare	spelare	other	NN	before	news	05	20				NN PP PM VB IE VB PM PM PP NN PC NN MAD			
1069	DN1987	535153	1987		Det märktes att Gais hade respekt för Malmö FF , men det märktes också att göteborgarna är ett lovande division I-lag som säkert kommer att klara sig bra i söderettan .	att	24	25	26	klara	1	1	2	4	active	1	2	9	47	1	0			22	som	som	other	HP	before	news	05	21				PN VB SN PM VB NN PP PM PM MID KN PN VB AB SN NN VB DT PC NN NN HP AB VB IE VB PN AB PP NN MAD			
1070	DN1987	543414	1987		Frontzonen mellan varm och kall luft kommer att ligga över Balticum och Finland , där i stället lågtrycken kommer att stjälpa av sin regnlast .	att	7	8	9	ligga	1	1	2	4	active	1	0			1	1	10	50	6	luft	luft	other	NN	before	news	05	18				NN PP JJ KN JJ NN VB IE VB PP PM KN PM MID AB PP NN NN VB IE VB PP PS NN MAD			
1071	DN1987	543426	1987		Frontzonen mellan varm och kall luft kommer att ligga över Balticum och Finland , där i stället lågtrycken kommer att stjälpa av sin regnlast .	att	19	20	21	stjälpa	1	1	2	4	active	1	1	10	49	1	0			0						news	05	18				NN PP JJ KN JJ NN VB IE VB PP PM KN PM MID AB PP NN NN VB IE VB PP PS NN MAD			
1072	DN1987	550031	1987		Och det är väl det senare som den vanliga bokkonsumenten mest kommer att märka av .	att	12	13	14	märka	1	1	2	4	active	1	0			1	0			10	bokkonsumenten	bokkonsument	other	NN	before	news	05	21				KN PN VB AB DT JJ KN DT JJ NN AB VB IE VB PL MAD			
1073	DN1987	550043	1987		Något som heter ' Norstedts Bok ' kommer att dimpa ned i våra brevlådor några gånger om året .	att	8	9	10	dimpa	1	1	2	4	active	1	0			1	0			1	Något	någon	other	PN	before	news	05	21				PN HP VB PAD PM NN PAD VB IE VB PL PP PS NN DT NN PP NN MAD			
1075	DN1987	554079	1987		Och om han inte vet det , så kommer han att bli påmind om det .	att	9	11	12	bli	2	4	3	7	active	1	0			1	0			10	han	han	other	PN	after	news	05	20				KN SN PN AB VB PN MID AB VB PN IE VB PC PP PN MAD			
1076	DN1987	554088	1987		Man kommer att säga till honom att han inte läser bra i skolan etc , och mycket snabbt kommer han att börja samarbeta med sitt öde .	att	2	3	4	säga	1	1	2	4	active	1	0			1	2	3	10	1	Man	man	other	PN	before	news	05	20				PN VB IE VB PP PN SN PN AB VB JJ PP NN AB MID KN AB AB VB PN IE VB VB PP PS NN MAD			
1077	DN1987	554105	1987		Man kommer att säga till honom att han inte läser bra i skolan etc , och mycket snabbt kommer han att börja samarbeta med sitt öde .	omission	19	0	22	börja	2	4	3	7	active	2	2	11	41	1	0			20	han	han	other	PN	after	news	05	20				PN VB IE VB PP PN SN PN AB VB JJ PP NN AB MID KN AB AB VB PN IE VB VB PP PS NN MAD			
1078	DN1987	556946	1987		-- Händer det framöver att anställda lägger ner arbetet , till exempel för att gå på ett fackmöte som icke är sanktionerat av oss , kommer vi att göra avdrag på lönen .	att	26	28	29	göra	2	3	3	6	active	1	2	11	42	1	0			27	vi	vi	other	PN	after	news	05	19				MID NN PN AB SN NN VB PL NN MID PP NN PP IE VB PP DT NN HP AB VB VB PP PN MID VB PN IE VB NN PP NN MAD			
